,bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,setName
17480,ChannelFireball,0.05,0,2020-02-051130,0.19,0.25,Card Kingdom,Malevolent Noble,0.0,Throne_of_Eldraine_Foil
17481,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Mantle of Tides,-96.29629516601562,Throne_of_Eldraine_Foil
17482,Card Kingdom,0.06,0,2020-02-051130,0.19,0.19,TCG Player,Maraleaf Pixie,111.1111068725586,Throne_of_Eldraine_Foil
17483,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Maraleaf Rider,0.0,Throne_of_Eldraine_Foil
17484,ChannelFireball,0.05,0,2020-02-051130,0.19,0.19,ABUGames,Memory Theft,0.0,Throne_of_Eldraine_Foil
17485,UNDEFINED,0.0,0,2020-02-051130,0.27,0.25,Card Kingdom,Merchant of the Vale,0.0,Throne_of_Eldraine_Foil
17486,Card Kingdom,0.05,0,2020-02-051130,0.21,0.25,Card Kingdom,Merfolk Secretkeeper,49.99999237060547,Throne_of_Eldraine_Foil
17487,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Mesmeric Glare,,Throne_of_Eldraine_Foil
17488,ChannelFireball,0.25,0,2020-02-051130,0.54,0.49,Card Kingdom,Midnight Clock,-55.0,Throne_of_Eldraine_Foil
17489,ChannelFireball,1.5,0,2020-02-051130,2.66,2.49,Card Kingdom,Mirrormade,12.711874008178713,Throne_of_Eldraine_Foil
17490,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Mistford River Turtle,100.0,Throne_of_Eldraine_Foil
17491,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Moonlit Scavengers,0.0,Throne_of_Eldraine_Foil
17492,ChannelFireball,0.05,0,2020-02-051130,0.62,0.49,CoolStuff,Mountain,0.0,Throne_of_Eldraine_Foil
17493,CoolStuff,4.5,0,2020-02-051130,7.83,8.99,Card Kingdom,Murderous Rider,0.0,Throne_of_Eldraine_Foil
17494,ChannelFireball,0.05,0,2020-02-051130,0.8300000000000001,0.24,ABUGames,Mysterious Pathlighter,4050.0,Throne_of_Eldraine_Foil
17495,Card Kingdom,2.8,0,2020-02-051130,3.99,3.99,TCG Player,Mystic Sanctuary,0.0,Throne_of_Eldraine_Foil
17496,TCG Player,3.48,0,2020-02-051130,6.72,5.99,Card Kingdom,Mystical Dispute,0.9009000658988949,Throne_of_Eldraine_Foil
17497,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Oaken Boon,,Throne_of_Eldraine_Foil
17498,TCG Player,0.24,0,2020-02-051130,1.23,0.49,ABUGames,Oakhame Adversary,89.23078155517578,Throne_of_Eldraine_Foil
17499,UNDEFINED,0.0,0,2020-02-051130,0.25,0.25,Card Kingdom,Oakhame Ranger,0.0,Throne_of_Eldraine_Foil
17500,ABUGames,1.6,0,2020-02-051130,0.29,0.29,TCG Player,Oathsworn Knight,-12.12121868133545,Throne_of_Eldraine_Foil
17501,ChannelFireball,0.05,0,2020-02-051130,0.79,0.25,Card Kingdom,Ogre Errant,7800.0009765625,Throne_of_Eldraine_Foil
17502,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Oko's Accomplices,,Throne_of_Eldraine_Foil
17503,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Oko's Hospitality,,Throne_of_Eldraine_Foil
17504,StrikeZone,18.0,0,2020-02-051130,27.99,27.99,TCG Player,"Oko, Thief of Crowns",-8.229509353637695,Throne_of_Eldraine_Foil
17505,CoolStuff,1.0,0,2020-02-051130,2.23,0.99,Card Kingdom,"Oko, the Trickster",-0.8888880610466001,Throne_of_Eldraine_Foil
17506,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,On Alert,,Throne_of_Eldraine_Foil
17507,TCG Player,6.09,0,2020-02-051130,9.71,9.71,TCG Player,Once Upon a Time,-3.28685188293457,Throne_of_Eldraine_Foil
17508,ChannelFireball,0.05,0,2020-02-051130,0.25,0.24,ABUGames,Once and Future,4.166668891906738,Throne_of_Eldraine_Foil
17509,ABUGames,1.54,0,2020-02-051130,0.26,0.26,TCG Player,Opportunistic Dragon,23.80952262878418,Throne_of_Eldraine_Foil
17510,TCG Player,0.31,0,2020-02-051130,0.99,0.59,ABUGames,Opt,7.608694553375244,Throne_of_Eldraine_Foil
17511,Card Kingdom,0.06,0,2020-02-051130,0.30000000000000004,0.35,Card Kingdom,Order of Midnight,0.0,Throne_of_Eldraine_Foil
17512,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Outflank,0.0,Throne_of_Eldraine_Foil
17513,ABUGames,8.74,0,2020-02-051130,1.78,1.29,StrikeZone,Outlaws' Merriment,26.24113464355469,Throne_of_Eldraine_Foil
17514,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Outmuscle,0.0,Throne_of_Eldraine_Foil
17515,Card Kingdom,0.08,0,2020-02-051130,0.33,0.3,ABUGames,Overwhelmed Apprentice,-15.384608268737793,Throne_of_Eldraine_Foil
17516,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Petty Theft,,Throne_of_Eldraine_Foil
17517,ChannelFireball,0.25,0,2020-02-051130,0.48,0.44,ABUGames,Piper of the Swarm,-51.020408630371094,Throne_of_Eldraine_Foil
17518,Card Kingdom,0.08,0,2020-02-051130,0.22,0.22,TCG Player,Plains,119.99999237060548,Throne_of_Eldraine_Foil
17519,ChannelFireball,0.05,0,2020-02-051130,0.8,0.19,ABUGames,Prized Griffin,7900.0009765625,Throne_of_Eldraine_Foil
17520,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Profane Insight,,Throne_of_Eldraine_Foil
17521,ChannelFireball,0.05,0,2020-02-051130,0.19,0.25,Card Kingdom,Prophet of the Peak,0.0,Throne_of_Eldraine_Foil
17522,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Queen of Ice,0.0,Throne_of_Eldraine_Foil
17523,StrikeZone,12.0,0,2020-02-051130,17.0,17.0,TCG Player,Questing Beast,-2.857142925262451,Throne_of_Eldraine_Foil
17524,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Rage of Winter,,Throne_of_Eldraine_Foil
17525,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Raging Redcap,0.0,Throne_of_Eldraine_Foil
17526,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Rally for the Throne,25.0000057220459,Throne_of_Eldraine_Foil
17527,ChannelFireball,0.05,0,2020-02-051130,0.22,0.24,ABUGames,Rampart Smasher,0.0,Throne_of_Eldraine_Foil
17528,TCG Player,6.01,0,2020-02-051130,8.96,8.96,TCG Player,"Rankle, Master of Pranks",4.428905487060547,Throne_of_Eldraine_Foil
17529,StrikeZone,0.5,0,2020-02-051130,1.99,1.79,Card Kingdom,Realm-Cloaked Giant,-13.100435256958008,Throne_of_Eldraine_Foil
17530,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Reaper of Night,0.0,Throne_of_Eldraine_Foil
17531,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Reave Soul,0.0,Throne_of_Eldraine_Foil
17532,Card Kingdom,0.08,0,2020-02-051130,0.8300000000000001,0.24,ABUGames,Redcap Melee,4050.0,Throne_of_Eldraine_Foil
17533,ChannelFireball,0.05,0,2020-02-051130,0.79,0.25,Card Kingdom,Redcap Raiders,0.0,Throne_of_Eldraine_Foil
17534,ChannelFireball,0.05,0,2020-02-051130,0.11,0.11,TCG Player,Resolute Rider,266.66668701171875,Throne_of_Eldraine_Foil
17535,ChannelFireball,0.25,0,2020-02-051130,0.8,0.75,CoolStuff,Return of the Wildspeaker,1.265821456909179,Throne_of_Eldraine_Foil
17536,ABUGames,0.08,0,2020-02-051130,0.18,0.18,TCG Player,Return to Nature,-41.93548202514648,Throne_of_Eldraine_Foil
17537,Card Kingdom,0.08,0,2020-02-051130,0.49,0.3,ABUGames,Revenge of Ravens,0.0,Throne_of_Eldraine_Foil
17538,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Rider in Need,,Throne_of_Eldraine_Foil
17539,ChannelFireball,0.05,0,2020-02-051130,0.1,0.1,TCG Player,Righteousness,11.11110782623291,Throne_of_Eldraine_Foil
17540,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Rimrock Knight,0.0,Throne_of_Eldraine_Foil
17541,ChannelFireball,2.0,0,2020-02-051130,2.48,2.48,TCG Player,Robber of the Rich,2.057611227035522,Throne_of_Eldraine_Foil
17542,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Rosethorn Acolyte,0.0,Throne_of_Eldraine_Foil
17543,ChannelFireball,0.05,0,2020-02-051130,0.81,0.25,Card Kingdom,Rosethorn Halberd,0.0,Throne_of_Eldraine_Foil
17544,ChannelFireball,0.05,0,2020-02-051130,0.81,0.25,Card Kingdom,Roving Keep,3950.00048828125,Throne_of_Eldraine_Foil
17545,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Rowan's Battleguard,,Throne_of_Eldraine_Foil
17546,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Rowan's Stalwarts,,Throne_of_Eldraine_Foil
17547,ABUGames,0.54,0,2020-02-051130,2.78,0.99,Card Kingdom,"Rowan, Fearless Sparkmage",5.303024768829347,Throne_of_Eldraine_Foil
17548,ChannelFireball,0.05,0,2020-02-051130,0.14,0.14,TCG Player,Run Away Together,1300.0,Throne_of_Eldraine_Foil
17549,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Sage of the Falls,39.999996185302734,Throne_of_Eldraine_Foil
17550,ChannelFireball,0.05,0,2020-02-051130,0.19,0.19,TCG Player,Savvy Hunter,0.0,Throne_of_Eldraine_Foil
17551,ChannelFireball,0.05,0,2020-02-051130,0.19,0.25,Card Kingdom,Scalding Cauldron,0.0,Throne_of_Eldraine_Foil
17552,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Scorching Dragonfire,39.999996185302734,Throne_of_Eldraine_Foil
17553,ChannelFireball,0.05,0,2020-02-051130,0.01,0.01,TCG Player,Searing Barrage,0.0,Throne_of_Eldraine_Foil
17554,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Seasonal Ritual,,Throne_of_Eldraine_Foil
17555,Card Kingdom,0.08,0,2020-02-051130,0.21,0.21,TCG Player,Seven Dwarves,10.52631378173828,Throne_of_Eldraine_Foil
17556,ChannelFireball,0.05,0,2020-02-051130,0.32,0.24,ABUGames,Shambling Suit,0.0,Throne_of_Eldraine_Foil
17557,UNDEFINED,0.0,0,2020-02-051130,0.27,0.25,Card Kingdom,Shepherd of the Flock,0.0,Throne_of_Eldraine_Foil
17558,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Shield's Might,,Throne_of_Eldraine_Foil
17559,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Shimmer Dragon,,Throne_of_Eldraine_Foil
17560,ChannelFireball,0.05,0,2020-02-051130,0.06,0.06,TCG Player,Shinechaser,200.0,Throne_of_Eldraine_Foil
17561,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Shining Armor,100.0,Throne_of_Eldraine_Foil
17562,ChannelFireball,0.05,0,2020-02-051130,0.19,0.25,Card Kingdom,Signpost Scarecrow,0.0,Throne_of_Eldraine_Foil
17563,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Silverflame Ritual,-96.29629516601562,Throne_of_Eldraine_Foil
17564,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Silverflame Squire,0.0,Throne_of_Eldraine_Foil
17565,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Silverwing Squadron,,Throne_of_Eldraine_Foil
17566,ChannelFireball,0.05,0,2020-02-051130,0.8300000000000001,0.25,Card Kingdom,Skullknocker Ogre,0.0,Throne_of_Eldraine_Foil
17567,Card Kingdom,0.08,0,2020-02-051130,0.18,0.18,TCG Player,Slaying Fire,0.0,Throne_of_Eldraine_Foil
17568,UNDEFINED,0.0,0,2020-02-051130,0.25,0.25,Card Kingdom,Smitten Swordmaster,0.0,Throne_of_Eldraine_Foil
17569,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,So Tiny,200.0,Throne_of_Eldraine_Foil
17570,ChannelFireball,0.05,0,2020-02-051130,0.08,0.08,TCG Player,Sorcerer's Broom,14.285712242126465,Throne_of_Eldraine_Foil
17571,CoolStuff,0.35,0,2020-02-051130,0.65,0.65,TCG Player,Sorcerous Spyglass,0.0,Throne_of_Eldraine_Foil
17572,Card Kingdom,0.06,0,2020-02-051130,0.15,0.15,TCG Player,Specter's Shriek,400.00006103515625,Throne_of_Eldraine_Foil
17573,ChannelFireball,0.05,0,2020-02-051130,0.8300000000000001,0.24,ABUGames,Spinning Wheel,0.0,Throne_of_Eldraine_Foil
17574,ChannelFireball,0.05,0,2020-02-051130,0.19,0.25,Card Kingdom,Sporecap Spider,0.0,Throne_of_Eldraine_Foil
17575,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Steelbane Hydra,,Throne_of_Eldraine_Foil
17576,Card Kingdom,0.06,0,2020-02-051130,0.12,0.12,TCG Player,Steelclaw Lance,100.0,Throne_of_Eldraine_Foil
17577,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Steelgaze Griffin,100.0,Throne_of_Eldraine_Foil
17578,ChannelFireball,0.25,0,2020-02-051130,0.28,0.28,TCG Player,Stolen by the Fae,-3.4482724666595463,Throne_of_Eldraine_Foil
17579,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Stomp,,Throne_of_Eldraine_Foil
17580,ABUGames,15.72,0,2020-02-051130,4.47,3.99,Card Kingdom,Stonecoil Serpent,11.47131061553955,Throne_of_Eldraine_Foil
17581,ChannelFireball,0.25,0,2020-02-051130,0.6000000000000001,0.49,Card Kingdom,Stormfist Crusader,3.4482829570770264,Throne_of_Eldraine_Foil
17582,ABUGames,1.22,0,2020-02-051130,0.18,0.18,TCG Player,Sundering Stroke,38.4615478515625,Throne_of_Eldraine_Foil
17583,Card Kingdom,0.1,0,2020-02-051130,0.62,0.49,CoolStuff,Swamp,0.0,Throne_of_Eldraine_Foil
17584,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Swift End,,Throne_of_Eldraine_Foil
17585,ChannelFireball,0.05,0,2020-02-051130,0.13,0.13,TCG Player,"Syr Alin, the Lion's Claw",550.0,Throne_of_Eldraine_Foil
17586,Card Kingdom,0.06,0,2020-02-051130,0.23,0.23,TCG Player,"Syr Carah, the Bold",4.545456886291504,Throne_of_Eldraine_Foil
17587,ChannelFireball,0.05,0,2020-02-051130,0.1,0.1,TCG Player,"Syr Elenora, the Discerning",42.85714340209961,Throne_of_Eldraine_Foil
17588,Card Kingdom,0.06,0,2020-02-051130,0.35000000000000003,0.3,ABUGames,"Syr Faren, the Hengehammer",94.4444351196289,Throne_of_Eldraine_Foil
17589,CoolStuff,1.5,0,2020-02-051130,1.77,0.99,Card Kingdom,"Syr Gwyn, Hero of Ashvale",-5.851064682006836,Throne_of_Eldraine_Foil
17590,Card Kingdom,0.75,0,2020-02-051130,2.77,1.49,ABUGames,"Syr Konrad, the Grim",25.90908622741699,Throne_of_Eldraine_Foil
17591,ChannelFireball,0.05,0,2020-02-051130,0.8,0.25,Card Kingdom,Tall as a Beanstalk,0.0,Throne_of_Eldraine_Foil
17592,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Taste of Death,,Throne_of_Eldraine_Foil
17593,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Tempting Witch,-33.333335876464844,Throne_of_Eldraine_Foil
17594,ChannelFireball,0.75,0,2020-02-051130,1.69,1.69,TCG Player,The Cauldron of Eternity,5.625001907348633,Throne_of_Eldraine_Foil
17595,ABUGames,0.82,0,2020-02-051130,1.7000000000000002,1.49,Card Kingdom,The Circle of Loyalty,-14.141411781311035,Throne_of_Eldraine_Foil
17596,Card Kingdom,12.5,0,2020-02-051130,20.79,19.99,StrikeZone,The Great Henge,7.776049613952638,Throne_of_Eldraine_Foil
17597,StrikeZone,2.0,0,2020-02-051130,3.32,3.32,TCG Player,The Magic Mirror,19.42445945739746,Throne_of_Eldraine_Foil
17598,ABUGames,23.3,0,2020-02-051130,12.71,9.99,StrikeZone,The Royal Scions,-5.501856803894043,Throne_of_Eldraine_Foil
17599,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Thorn Mammoth,,Throne_of_Eldraine_Foil
17600,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Thornwood Falls,,Throne_of_Eldraine_Foil
17601,ABUGames,0.12,0,2020-02-051130,0.5,0.39,Card Kingdom,Thrill of Possibility,-48.9795913696289,Throne_of_Eldraine_Foil
17602,ChannelFireball,0.05,0,2020-02-051130,0.07,0.07,TCG Player,Thunderous Snapper,600.0000610351562,Throne_of_Eldraine_Foil
17603,ChannelFireball,0.05,0,2020-02-051130,0.06,0.06,TCG Player,Tome Raider,500.0,Throne_of_Eldraine_Foil
17604,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Tome of Legends,,Throne_of_Eldraine_Foil
17605,ABUGames,15.14,0,2020-02-051130,3.13,4.49,StrikeZone,"Torbran, Thane of Red Fell",-17.84776496887207,Throne_of_Eldraine_Foil
17606,ChannelFireball,0.1,0,2020-02-051130,0.39,0.39,Card Kingdom,Tournament Grounds,5.405400276184082,Throne_of_Eldraine_Foil
17607,Card Kingdom,0.06,0,2020-02-051130,0.27,0.27,TCG Player,Trail of Crumbs,-20.588232040405273,Throne_of_Eldraine_Foil
17608,ChannelFireball,0.05,0,2020-02-051130,0.04,0.04,TCG Player,Trapped in the Tower,0.0,Throne_of_Eldraine_Foil
17609,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Treats to Share,,Throne_of_Eldraine_Foil
17610,ChannelFireball,0.05,0,2020-02-051130,0.1,0.1,TCG Player,True Love's Kiss,400.0,Throne_of_Eldraine_Foil
17611,UNDEFINED,0.0,0,2020-02-051130,0.17,0.25,Card Kingdom,Tuinvale Treefolk,0.0,Throne_of_Eldraine_Foil
17612,ChannelFireball,0.05,0,2020-02-051130,0.09,0.09,TCG Player,Turn into a Pumpkin,0.0,Throne_of_Eldraine_Foil
17613,ChannelFireball,0.05,0,2020-02-051130,0.03,0.03,TCG Player,Unexplained Vision,50.0,Throne_of_Eldraine_Foil
17614,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Usher to Safety,,Throne_of_Eldraine_Foil
17615,ABUGames,0.29,0,2020-02-051130,0.72,0.72,TCG Player,Vantress Gargoyle,50.0000114440918,Throne_of_Eldraine_Foil
17616,ChannelFireball,0.05,0,2020-02-051130,0.02,0.02,TCG Player,Vantress Paladin,0.0,Throne_of_Eldraine_Foil
17617,Card Kingdom,0.08,0,2020-02-051130,0.21,0.21,TCG Player,Venerable Knight,-25.000003814697266,Throne_of_Eldraine_Foil
17618,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Venture Deeper,,Throne_of_Eldraine_Foil
17619,ChannelFireball,0.05,0,2020-02-051130,0.15,0.15,TCG Player,Wandermare,87.50001525878906,Throne_of_Eldraine_Foil
17620,ChannelFireball,0.05,0,2020-02-051130,0.19,0.19,ABUGames,Weapon Rack,0.0,Throne_of_Eldraine_Foil
17621,ChannelFireball,0.05,0,2020-02-051130,0.01,0.01,TCG Player,Weaselback Redcap,0.0,Throne_of_Eldraine_Foil
17622,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Welcome Home,,Throne_of_Eldraine_Foil
17623,ChannelFireball,0.05,0,2020-02-051130,0.8200000000000001,0.25,Card Kingdom,Wicked Guardian,0.0,Throne_of_Eldraine_Foil
17624,ABUGames,0.26,0,2020-02-051130,0.62,0.49,Card Kingdom,Wicked Wolf,-17.33333396911621,Throne_of_Eldraine_Foil
17625,ChannelFireball,0.25,0,2020-02-051130,1.06,0.59,StrikeZone,Wildborn Preserver,-0.9345896244049072,Throne_of_Eldraine_Foil
17626,ChannelFireball,0.05,0,2020-02-051130,0.04,0.04,TCG Player,Wildwood Tracker,0.0,Throne_of_Eldraine_Foil
17627,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Wind-Scarred Crag,,Throne_of_Eldraine_Foil
17628,Card Kingdom,0.08,0,2020-02-051130,0.18,0.18,TCG Player,Wintermoor Commander,12.500007629394533,Throne_of_Eldraine_Foil
17629,ChannelFireball,0.5,0,2020-02-051130,1.16,0.99,Card Kingdom,Wishclaw Talisman,13.725489616394045,Throne_of_Eldraine_Foil
17630,ChannelFireball,0.05,0,2020-02-051130,0.8300000000000001,0.19,ABUGames,Wishful Merfolk,730.0,Throne_of_Eldraine_Foil
17631,Card Kingdom,0.1,0,2020-02-051130,0.24,0.24,TCG Player,Witch's Cottage,-54.71697616577149,Throne_of_Eldraine_Foil
17632,CoolStuff,1.0,0,2020-02-051130,1.74,1.15,ABUGames,Witch's Oven,12.987015724182127,Throne_of_Eldraine_Foil
17633,ABUGames,2.52,0,2020-02-051130,0.46,0.29,StrikeZone,Witch's Vengeance,84.0,Throne_of_Eldraine_Foil
17634,TCG Player,0.3,0,2020-02-051130,0.49,0.49,StrikeZone,Witching Well,1125.0001220703123,Throne_of_Eldraine_Foil
17635,ChannelFireball,0.05,0,2020-02-051130,0.05,0.05,TCG Player,Wolf's Quarry,66.66667175292969,Throne_of_Eldraine_Foil
17636,UNDEFINED,0.0,0,2020-02-051130,0.0,999999.0,Unknown,Workshop Elders,,Throne_of_Eldraine_Foil
17637,ABUGames,0.26,0,2020-02-051130,0.68,0.49,Card Kingdom,Worthy Knight,17.241384506225586,Throne_of_Eldraine_Foil
17638,ChannelFireball,0.25,0,2020-02-051130,0.99,0.99,Card Kingdom,"Yorvo, Lord of Garenbrig",0.0,Throne_of_Eldraine_Foil
17639,ChannelFireball,0.05,0,2020-02-051130,0.81,0.25,Card Kingdom,Youthful Knight,0.0,Throne_of_Eldraine_Foil
17640,ChannelFireball,0.25,0,2020-02-061218,0.32,0.32,TCG Player,Acclaimed Contender,-40.74074172973633,Throne_of_Eldraine_Foil
17641,TCG Player,1.13,0,2020-02-061218,2.17,0.99,Card Kingdom,"Alela, Artful Provocateur",-8.823530197143555,Throne_of_Eldraine_Foil
17642,Card Kingdom,1.23,0,2020-02-061218,2.59,2.59,TCG Player,All That Glitters,-10.38062858581543,Throne_of_Eldraine_Foil
17643,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Alter Fate,,Throne_of_Eldraine_Foil
17644,UNDEFINED,0.0,0,2020-02-061218,0.25,0.25,Card Kingdom,Animating Faerie,0.0,Throne_of_Eldraine_Foil
17645,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Arcane Signet,,Throne_of_Eldraine_Foil
17646,ABUGames,0.07,0,2020-02-061218,0.99,0.35,Card Kingdom,Arcanist's Owl,209.375,Throne_of_Eldraine_Foil
17647,Card Kingdom,0.06,0,2020-02-061218,0.19,0.19,TCG Player,Archon of Absolution,0.0,Throne_of_Eldraine_Foil
17648,ChannelFireball,0.05,0,2020-02-061218,0.05,0.05,TCG Player,Ardenvale Paladin,25.0000057220459,Throne_of_Eldraine_Foil
17649,UNDEFINED,0.0,0,2020-02-061218,0.17,0.25,Card Kingdom,Ardenvale Tactician,0.0,Throne_of_Eldraine_Foil
17650,ABUGames,12.81,0,2020-02-061218,3.7,3.7,TCG Player,"Ayara, First of Locthwain",-3.8961005210876465,Throne_of_Eldraine_Foil
17651,ChannelFireball,0.05,0,2020-02-061218,0.09,0.09,TCG Player,Bake into a Pie,12.500007629394533,Throne_of_Eldraine_Foil
17652,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Banish into Fable,,Throne_of_Eldraine_Foil
17653,ChannelFireball,0.05,0,2020-02-061218,0.08,0.08,TCG Player,Barge In,14.285712242126465,Throne_of_Eldraine_Foil
17654,ChannelFireball,0.05,0,2020-02-061218,0.02,0.02,TCG Player,Barrow Witches,-97.53086853027344,Throne_of_Eldraine_Foil
17655,ChannelFireball,0.05,0,2020-02-061218,0.79,0.25,Card Kingdom,Bartered Cow,0.0,Throne_of_Eldraine_Foil
17656,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Battle Display,,Throne_of_Eldraine_Foil
17657,UNDEFINED,0.0,0,2020-02-061218,0.31,0.39,Card Kingdom,Beanstalk Giant,-11.428568840026855,Throne_of_Eldraine_Foil
17658,ChannelFireball,0.05,0,2020-02-061218,0.07,0.07,TCG Player,Belle of the Brawl,39.999996185302734,Throne_of_Eldraine_Foil
17659,ChannelFireball,0.05,0,2020-02-061218,0.1,0.1,TCG Player,Beloved Princess,25.0000057220459,Throne_of_Eldraine_Foil
17660,CoolStuff,0.35,0,2020-02-061218,0.67,0.49,Card Kingdom,Blacklance Paragon,-9.459458351135254,Throne_of_Eldraine_Foil
17661,ChannelFireball,0.05,0,2020-02-061218,0.02,0.02,TCG Player,Bloodhaze Wolverine,0.0,Throne_of_Eldraine_Foil
17662,ChannelFireball,0.05,0,2020-02-061218,0.02,0.02,TCG Player,Blow Your House Down,0.0,Throne_of_Eldraine_Foil
17663,ChannelFireball,0.05,0,2020-02-061218,0.03,0.03,TCG Player,Bog Naughty,0.0,Throne_of_Eldraine_Foil
17664,StrikeZone,3.0,0,2020-02-061218,3.54,4.99,Card Kingdom,Bonecrusher Giant,-8.762889862060549,Throne_of_Eldraine_Foil
17665,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Boulder Rush,,Throne_of_Eldraine_Foil
17666,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Bramblefort Fink,,Throne_of_Eldraine_Foil
17667,StrikeZone,18.0,0,2020-02-061218,32.65,31.99,StrikeZone,Brazen Borrower,0.030643802136182004,Throne_of_Eldraine_Foil
17668,ChannelFireball,0.05,0,2020-02-061218,0.05,0.05,TCG Player,Brimstone Trebuchet,-93.75,Throne_of_Eldraine_Foil
17669,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Bring Back,,Throne_of_Eldraine_Foil
17670,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Bring to Life,,Throne_of_Eldraine_Foil
17671,ChannelFireball,0.05,0,2020-02-061218,0.05,0.05,TCG Player,Burning-Yard Trainer,66.66667175292969,Throne_of_Eldraine_Foil
17672,UNDEFINED,0.0,0,2020-02-061218,0.0,999999.0,Unknown,Cast Off,,Throne_of_Eldraine_Foil
17673,CoolStuff,1.75,0,2020-02-061218,2.77,2.77,TCG Player,Castle Ardenvale,151.81817626953125,Throne_of_Eldraine_Foil
17674,Card Kingdom,0.69,0,2020-02-061218,1.74,1.74,TCG Player,Castle Embereth,7.407407283782959,Throne_of_Eldraine_Foil
17675,Card Kingdom,1.6,0,2020-02-061218,3.49,2.99,StrikeZone,Castle Garenbrig,6.079029083251952,Throne_of_Eldraine_Foil
17676,StrikeZone,5.0,0,2020-02-061218,6.49,5.99,ChannelFireball,Castle Locthwain,6.0457496643066415,Throne_of_Eldraine_Foil
